id,target
1912.08713,2
2012.08022,4
1801.08222,2
2402.00192,4
astro-ph/9611176,3
1605.07099,2
2204.10103,2
2005.00056,4
1405.3812,2
2305.05751,2
2208.14829,4
1905.05911,2
1401.2314,2
1909.09557,1
1410.0991,2
2207.08958,4
2305.16558,3
2111.09170,2
q-bio/0408015,1
1210.2945,1
0912.0928,1
cond-mat/0501516,3
1102.3534,2
1607.03314,3
2401.08333,1
2306.09855,1
2004.07081,1
2212.10301,4
1206.5756,2
2010.01492,4
2008.03672,2
1910.03068,2
1806.04752,1
2310.19830,1
2010.12240,3
2009.14135,1
cond-mat/0502636,3
2312.16099,4
1311.0118,2
1009.3189,3
1704.07152,2
2301.05057,1
1602.01070,2
2001.11761,1
1909.07914,1
1301.0381,2
2106.13812,3
2201.06898,4
2209.07451,4
1408.3165,3
1805.12520,3
1610.06598,1
1809.08403,2
2202.05245,4
1806.01221,4
2301.06450,2
1703.08282,2
0711.3922,3
1505.03874,2
2012.09820,2
1909.06455,1
1804.01208,4
1107.2120,3
1003.2321,2
2202.13980,1
2210.04774,4
1710.07855,1
2303.09415,4
2106.13081,1
1208.3851,1
1608.06781,2
1510.07999,3
1506.02802,2
2204.10517,1
cond-mat/0201540,3
1011.2958,2
2208.14121,4
1704.00847,2
1809.06153,2
2311.04946,2
1911.05462,2
2009.02513,1
2001.10092,4
1008.3718,2
1111.1757,3
2305.13343,1
1709.10038,4
2310.07253,1
math/0412332,2
physics/0202066,3
1110.1125,3
2306.07731,2
1611.01958,2
1707.07162,2
2310.10164,3
2104.01279,1
2312.16789,4
1910.06280,1
astro-ph/9610090,3
1612.05021,2
hep-ph/9604422,3
2112.13087,1
2403.03367,2
1204.2194,1
0803.3438,3
2306.15026,2
2006.04905,1
2206.12152,4
2303.13409,4
1604.00283,2
2210.14388,4
2209.03744,4
1912.10709,2
2211.10182,1
2304.12450,2
1307.0337,1
2206.01047,1
0710.5142,1
2007.04838,2
1803.05513,4
1504.01152,2
1608.00368,3
1509.02179,2
2401.13257,3
1608.02028,2
2206.00999,4
1909.01782,4
1601.06995,2
2010.09246,2
1204.6488,2
hep-ex/9907004,3
2012.10197,1
2204.06032,1
2311.15247,2
2205.03318,4
1407.8371,1
1411.6318,3
1809.04436,4
2306.16424,2
1901.11013,2
1308.1522,1
2001.09997,3
1410.6177,1
2210.06069,1
1701.01517,3
1710.02838,2
2303.07488,4
2105.08182,4
1106.2285,3
2106.12823,1
2401.03146,3
1309.4686,4
1901.02883,1
cond-mat/0204420,3
2006.04269,4
1905.03316,2
hep-lat/0209074,3
2210.02126,2
1509.07440,1
2002.11362,4
2012.08353,2
1911.04500,3
2308.07397,1
1707.02188,2
2112.10584,4
2310.08536,4
2311.07526,1
1210.4853,2
1209.3641,3
1809.06221,1
2203.13305,3
q-bio/0507008,1
2207.04929,4
2012.04571,4
1508.00104,1
1401.6844,3
1901.01651,1
2004.12369,4
2302.01233,4
cond-mat/0504283,3
2112.00685,3
2001.10627,4
2307.01719,2
2302.02269,2
2105.00358,4
1905.11184,4
2403.07152,4
math/0312496,1
1507.08505,1
1307.5569,3
2308.00065,2
2209.00391,4
2401.08542,3
1309.0606,3
2109.04785,1
1701.09159,3
1904.08332,4
2001.07236,3
2106.07612,4
1609.02108,2
2210.05562,4
1010.4589,3
2109.10946,2
2302.07961,1
2302.14423,4
2205.12835,3
2103.11371,4
1807.06993,4
1708.05070,1
2109.04434,1
1403.1548,2
2208.07970,4
1301.5497,2
1306.1882,2
2008.01202,1
1905.04820,1
1901.08539,3
2006.01979,2
1506.03172,1
1302.6011,2
2210.02005,3
1811.11557,4
2212.05650,4
2004.06676,2
1806.08278,4
0810.2153,3
1905.11833,1
2205.05614,2
1707.09609,2
1811.10045,4
2203.01121,1
2002.09968,4
1907.11725,3
1705.05622,3
hep-ph/0610022,3
1912.05635,2
1812.02993,4
2010.15966,4
1004.0437,3
1911.04529,4
nucl-th/9603046,3
2303.02336,3
2106.10770,4
2207.03883,2
nucl-th/9909082,3
2005.11854,1
q-bio/0406002,1
2303.08653,4
0708.1146,2
2402.09895,4
2008.09484,4
0903.4475,2
1802.08061,4
2403.06814,1
0908.0111,2
1702.04244,3
2205.10665,2
1408.3444,1
1807.07730,4
1710.08558,4
1310.3860,2
1404.2538,3
0709.4467,2
1406.3762,1
1411.0570,2
2101.09682,2
2007.09320,2
1005.3705,3
2011.03517,2
1501.04406,1
2103.08679,4
2004.11697,2
1211.4686,2
1604.02350,3
1506.00217,3
2201.08584,4
2309.04018,3
1906.11208,4
1202.0100,2
2306.12446,2
1203.6428,3
1805.12109,2
2401.13179,4
2105.11761,4
math/0307265,2
2105.03006,4
0706.0478,2
1508.02513,3
1910.12131,4
1211.1034,3
1906.09024,2
2306.08564,1
1612.06850,4
1408.5510,2
0912.2905,1
2310.18552,3
physics/0507168,3
2308.11597,4
nucl-th/0407024,3
1302.7238,2
2207.08812,1
2010.11343,1
2105.07069,1
2007.00185,4
2111.15175,1
1910.00073,4
2012.08002,2
2204.13726,4
1709.01198,2
1906.09353,4
1801.02702,4
2010.08122,4
1111.0892,3
math-ph/0412086,3
1907.07524,1
1306.6715,2
2304.02137,4
1809.09943,1
2303.02515,3
0708.2617,3
2203.12698,4
1512.00267,1
2203.13713,4
1110.0989,3
1502.02968,2
1609.00554,2
2008.04229,4
1211.7290,3
2202.01195,1
2003.05517,3
0905.2770,2
2005.05154,4
2011.14513,3
2305.14185,1
2210.01282,4
1607.00334,3
1606.04600,1
2201.11341,4
2012.01888,4
2112.00439,2
0807.3008,3
1805.11036,2
gr-qc/0307038,3
1706.07091,1
2209.13561,1
1902.10991,4
1402.1440,2
1905.08331,1
1002.0290,3
1401.1954,2
2205.06107,4
1510.08439,2
2104.01458,1
1805.11417,3
1710.02944,4
2112.00340,1
1102.4437,3
2011.11396,1
1911.08094,4
2009.09770,2
hep-th/0702042,3
2304.11160,4
2306.15336,3
1708.07636,2
2103.00060,4
2006.05192,4
2402.07908,4
0809.4687,3
2402.08547,4
2001.10586,4
1704.08066,4
1505.01187,1
1707.03436,4
1903.07948,4
q-bio/0509007,1
2307.12731,4
2005.14168,4
1612.01261,3
1709.03645,1
0910.2909,2
hep-th/0206049,3
1103.1908,3
1907.12408,4
2007.07319,2
1906.06665,4
cond-mat/9707270,3
astro-ph/0605162,3
1610.03958,2
1607.03430,2
1907.11172,3
cond-mat/0611490,3
2310.13166,3
1602.06765,2
1508.06368,3
cond-mat/0106437,3
1410.6133,3
2201.04312,3
2312.05898,4
1004.4773,3
1912.04174,1
1912.00030,3
2308.14375,4
1602.08417,1
1609.03538,3
cond-mat/0211268,3
1104.4609,3
2002.09878,3
1506.02975,1
1210.3851,2
1609.03337,1
2204.11124,3
1711.02048,4
2402.11580,2
1812.04345,4
2210.16880,2
2109.02276,1
1310.4067,2
1408.2575,1
1505.02030,1
2311.16792,3
1907.07343,4
2208.02516,4
cond-mat/9912188,3
1803.08807,4
1403.5599,2
0708.2542,2
2309.07701,1
2106.16081,4
1104.5326,2
1911.08509,1
1812.10925,4
2102.04745,3
2209.01645,3
1905.05813,2
1607.04532,4
2401.17688,4
1205.1506,3
0901.4555,3
cond-mat/0402483,3
1209.0646,2
0801.1599,2
1506.02789,2
1810.11299,2
2110.02953,2
1910.07122,1
0908.3110,3
0809.3070,1
1805.05606,2
1605.01354,2
2201.04117,1
1903.07429,1
1601.07628,2
2011.14990,1
1605.04941,2
2107.10306,2
0901.1945,2
2308.02364,4
1111.4637,2
2007.06358,3
2207.06558,4
0906.3968,2
1304.3474,3
2402.07134,2
2306.12863,4
1807.05727,3
1611.01280,2
1810.11091,2
1112.4335,3
2306.01313,1
1301.4881,2
hep-ph/0209343,3
1605.05040,3
1907.05072,2
2401.11958,2
1706.06285,2
math/0602532,2
2109.02872,2
2106.13202,1
2403.03299,4
2102.03937,4
1403.2050,2
1305.1495,1
1810.11709,3
0705.4487,2
2012.12982,4
1901.05051,1
hep-th/0204123,3
1804.09866,4
hep-ph/0310311,3
0811.2980,3
2311.16204,2
2202.04245,4
1809.09441,2
2011.09018,3
1309.4692,1
2201.06635,2
2305.11758,4
2007.09258,4
2302.09168,4
2204.04939,4
2312.00033,2
0706.2383,1
1508.00704,3
1502.04554,3
2103.01604,4
1309.2472,3
2109.06378,2
1307.2035,4
1808.05792,4
1509.01212,2
2002.10194,2
1601.07620,1
2007.11618,2
1907.02966,3
2402.06731,2
2108.01999,2
0901.2377,2
1705.09392,1
2309.15269,4
2101.08964,2
2305.14517,1
1809.01923,3
1811.02028,2
2101.00009,4
1507.07052,2
1105.2122,2
1402.2273,2
2107.08423,4
1708.04658,4
2108.07424,4
1201.1107,1
1012.3274,1
2303.08202,4
1112.1156,2
hep-ph/9603313,3
1501.05973,1
2209.12346,4
1109.0465,2
1301.0351,3
2006.15414,1
2211.02407,1
2305.11752,1
1812.10752,4
1601.02709,1
1712.00843,1
1701.00166,1
2205.08850,2
1908.08474,4
2312.10892,1
2206.01064,2
2006.02908,1
1904.09456,2
astro-ph/9605084,3
1510.01765,3
1701.01429,2
1907.12597,3
1012.3551,3
2303.08477,2
0803.1858,2
2205.08223,4
1701.06038,2
quant-ph/9910013,3
2204.07255,4
1110.4811,2
1308.0752,3
2108.09224,3
2312.06402,4
1810.04978,2
2207.11152,2
1309.2710,3
1507.00578,2
1410.3892,3
2301.07064,4
1710.02669,2
1910.10779,4
0708.1874,2
2305.18114,4
1904.05384,2
0911.1610,2
1908.09029,4
1709.10045,1
2007.05055,1
2007.11201,2
cond-mat/9811365,3
1810.12560,3
1607.03783,1
1806.07203,2
2212.04425,2
2401.13057,4
2007.05983,4
2205.09337,2
2203.16816,4
0710.3805,3
2003.03173,4
1505.06185,3
2004.06178,4
0710.5060,3
2010.00300,1
1010.4987,2
2011.10955,1
2007.06757,3
1702.03098,2
2010.04044,4
2103.09621,4
1810.01682,1
2402.12156,1
2206.11502,1
2007.14731,1
2112.06142,3
2107.03926,2
2212.14188,2
1711.04024,4
1612.06434,3
2005.06769,4
1312.2587,3
2212.04814,4
2310.16855,2
1005.1760,2
1009.3760,2
1201.6535,2
0912.1321,2
2005.02379,4
hep-ph/0210104,3
0902.0188,2
2011.06085,1
hep-ex/0701021,3
1609.04395,3
2007.05403,4
2202.12721,2
1912.04635,1
2002.00922,4
1708.09072,1
2112.13228,4
1112.6169,2
cond-mat/9607070,3
2310.12070,1
1105.3359,2
cond-mat/9706094,3
2207.09497,4
2101.08904,1
2202.10378,4
2311.13372,1
2309.14201,2
1710.08901,4
hep-lat/0110177,3
1912.01194,4
hep-lat/0001024,3
2210.00815,4
1310.1882,2
1810.04778,4
1807.08749,3
1908.09969,3
2106.09625,3
1802.05515,3
1408.0472,1
0907.5600,2
1903.12458,2
1909.09352,3
2106.10723,4
2301.01091,4
2201.07666,4
2303.02576,4
2310.01869,2
1709.07527,2
2310.07577,4
2112.13383,2
1811.09257,2
2305.09166,2
1406.6651,2
2004.12347,4
1103.1050,2
1905.06485,4
1705.09827,2
1806.08461,3
1512.00512,3
2108.10327,3
1802.09999,2
1911.10997,3
1806.06809,1
2106.01867,1
1912.02655,1
1602.08297,2
2209.10664,4
2112.15539,4
q-bio/0512031,1
1108.5596,2
2402.14538,4
q-bio/0404013,1
1909.06683,1
1608.02690,2
1902.07566,3
2209.10166,2
2112.15426,2
2008.05879,4
2104.12127,4
2004.04258,1
2011.06528,4
1908.07102,2
2201.08366,4
1402.1840,3
2007.08106,4
1210.7111,2
2312.09353,2
astro-ph/9506063,3
2103.00721,2
2312.08799,4
1801.10520,4
q-bio/0311034,1
2302.11438,1
2006.01852,4
1907.01056,2
1610.00256,2
2310.09544,4
1808.05981,3
2301.01109,4
2401.14665,1
1702.04967,2
1104.4016,3
1806.01457,4
2203.02599,2
2308.14196,4
2306.01683,1
2011.09485,3
1706.00780,1
0901.2070,2
1912.03651,2
1906.10592,1
2102.07441,4
2007.01722,4
1010.5154,2
1801.09605,3
1811.03601,1
2212.03351,4
1710.07030,2
2304.06099,3
1811.12502,4
2304.02249,3
q-bio/0702038,1
cond-mat/9706223,3
2110.04388,4
2205.11939,4
1907.11855,2
2104.14744,4
q-bio/0701054,1
1506.06276,3
1912.06724,1
2005.09905,3
cond-mat/0011038,3
2101.08145,2
1605.01219,1
2309.04547,2
0709.1501,3
hep-th/9902139,3
2011.06430,2
1009.1702,3
2010.01249,4
hep-ph/9609449,3
2101.06348,2
0908.1661,3
1711.02808,2
2306.07709,4
2403.04029,4
2109.04906,3
0804.0299,3
2103.00045,4
1512.06228,2
2106.12868,4
1811.08308,2
2112.01092,1
1111.3861,1
q-bio/0501009,1
2308.07577,4
1308.2326,2
2305.08778,2
1710.02931,1
2109.15211,4
1104.4010,2
2209.09671,3
2001.02966,2
2306.10950,2
2011.12350,1
2203.02687,1
2306.16393,4
hep-ex/9812027,3
2401.06611,4
2201.01827,4
2310.16806,4
1101.5844,3
1910.10382,4
astro-ph/9603072,3
q-bio/0601011,1
2308.04057,4
1811.03711,2
2208.03145,3
2105.04171,2
cond-mat/0009425,3
1802.08860,3
1910.05999,2
1710.06526,2
1008.0149,2
2103.07066,4
1910.07023,1
1609.00702,2
1009.3627,1
1801.02135,4
1703.10897,2
1810.01310,2
1209.3018,3
1606.04790,2
1711.08196,3
0809.2270,2
2102.12051,2
2009.12092,2
1410.7476,3
1005.0313,2
1912.06236,2
2002.10991,3
1111.1154,3
1202.4877,2
1811.05930,1
1911.04729,4
2010.10995,1
1503.08082,2
1912.02797,4
hep-th/0111162,3
1611.04735,3
1909.01739,2
1906.04834,1
0904.0729,2
1809.01983,2
1012.5691,3
cond-mat/9703018,3
2402.05092,3
1809.06505,4
1608.07215,3
2102.03823,1
1902.03660,3
1010.5750,3
2002.08416,1
1704.06550,2
1811.04223,2
2007.13804,4
1802.05870,4
2305.03041,1
2312.08171,4
2010.05117,4
1910.13668,2
2209.03945,4
2012.09562,1
1712.07248,4
1910.12805,3
1901.04689,2
1803.02502,3
1812.11908,3
2310.11533,3
1903.01511,4
1904.04217,4
1409.0003,2
2106.07362,2
2202.13856,4
1603.02834,1
1006.4138,3
quant-ph/0008119,3
2105.04073,2
1710.09314,3
0806.2636,1
1206.5062,3
1510.03798,3
2005.13692,1
2111.03134,1
0801.0263,3
1704.01174,2
2207.13307,1
2305.18673,3
2207.00495,4
1310.5017,1
q-bio/0703052,1
2308.13234,1
1109.2025,3
2208.14152,2
2302.05831,4
2101.08702,4
2205.04154,3
2010.03792,4
2302.11423,2
1807.03911,1
1609.04620,2
2012.02856,4
1104.1552,3
2311.05758,4
1107.2988,2
2003.08421,4
2301.04225,1
quant-ph/0411132,3
2311.13518,3
1609.09839,3
1704.01066,4
1612.01155,2
1506.04063,2
astro-ph/0308459,3
2312.15524,4
2006.05632,2
0905.2843,1
1209.3290,3
2210.08542,1
2111.03611,4
2004.09406,1
1911.03275,3
1807.07106,3
2308.07830,4
2306.08519,2
2009.14699,1
1211.4452,3
1912.02753,2
1410.4847,2
1810.11277,3
2302.10335,3
2007.04713,4
math/0503541,2
2212.08615,4
2211.15122,4
1302.3306,2
2111.07388,4
2001.00919,2
2208.00830,2
astro-ph/0001238,3
2301.02950,4
1210.0737,3
2210.01844,2
hep-lat/0409164,3
2302.00978,4
2108.03715,4
1010.0024,3
2104.07937,3
astro-ph/9912418,3
2102.05398,2
2403.04512,4
1707.04570,3
1305.4879,2
1612.08742,1
1809.09069,2
1911.00272,4
2201.12100,4
1912.11243,3
2007.05188,4
1910.12067,3
1304.5232,1
2009.04119,3
2301.01588,1
2402.11157,4
1909.12299,1
1608.01891,2
2202.01672,1
1909.06036,2
1706.09240,2
0907.0533,3
2206.12747,1
1108.3434,1
2304.11934,4
1512.02711,3
0908.0015,1
2302.03210,1
2201.03784,4
2105.06573,4
2108.07380,4
1002.2693,1
1905.05157,4
2010.03382,4
2402.04165,4
1609.04245,1
2207.09991,1
2010.04703,4
2311.04846,1
cond-mat/0702256,3
2207.14313,3
2301.05886,2
1909.10464,2
2306.17136,3
2008.00374,4
2207.07190,4
math/0301278,2
1409.6645,2
2211.03356,3
2106.04243,1
1211.1842,3
hep-th/9608068,3
2206.10054,4
2208.05204,1
1310.1342,2
2011.02978,3
2402.11209,4
1707.07797,2
1604.05082,1
1406.5852,2
1912.12146,4
gr-qc/9805022,3
1402.6204,2
2312.02465,4
1711.03560,4
2307.10872,4
2203.15567,3
2004.11753,1
2311.03224,2
1502.07321,2
1901.02936,1
2104.01499,3
1802.08667,4
2212.12083,3
1911.04447,1
2211.13830,4
2009.08814,2
2402.04662,2
1910.09100,1
1803.08321,3
1711.03534,2
2210.14220,3
2103.03505,4
1805.00668,4
1210.2493,3
2004.00030,3
1112.1607,2
1701.03611,1
1807.02227,2
1112.2638,2
2402.08075,1
0707.0870,3
hep-ex/0002038,3
2105.02457,4
1303.5441,3
1909.11943,1
2306.11580,2
1305.6717,1
0804.0162,2
1608.02375,1
2309.15983,4
2004.06888,1
2009.02486,4
2107.10583,1
2208.09742,3
2103.02732,4
2104.14189,1
2305.17830,2
2206.11359,4
1801.01533,1
0704.0745,2
1702.05036,2
1311.5120,2
2003.11716,1
1104.0948,3
1911.09343,4
2003.07338,4
1610.09990,1
cond-mat/0005123,3
2309.04181,4
1908.03342,1
2307.08011,4
1805.07298,1
1105.1613,3
2403.07998,2
2010.15047,1
1604.05437,3
2105.02728,2
1704.02342,1
1101.1435,3
2211.00520,4
q-bio/0311035,1
2006.14190,4
1911.06678,3
2009.02198,4
2107.04656,4
2005.04897,4
2111.02834,2
0806.4834,2
2307.12457,4
1902.00976,4
2401.07483,2
2306.05169,4
2009.08385,1
1711.04793,4
1805.05696,1
2007.08219,3
0705.0647,3
2312.09146,3
2010.16382,3
2202.09391,4
1712.03553,4
2002.07675,3
1004.5524,2
1509.08894,1
2402.14100,2
1507.00344,3
2010.07417,1
1010.3189,3
2312.07757,4
2301.03517,2
1902.09205,2
1810.08581,4
2006.14126,4
1912.04146,4
2304.10802,2
2304.08542,3
2103.06471,4
2306.11025,2
1001.0615,2
1701.02649,2
1207.1942,3
1107.0170,2
1904.07444,4
hep-ph/0010254,3
2109.09977,4
hep-ex/0009044,3
2306.08157,2
2105.01008,4
0810.4282,3
2104.00835,4
2307.12922,1
2305.00009,1
1506.01533,3
2201.13267,4
math/0407060,2
2202.05946,4
2402.15892,4
1001.5421,2
1508.01661,2
0706.3614,3
1607.08129,1
1711.00708,2
1708.05319,2
0809.1216,3
1310.4586,3
1609.02535,1
2102.02877,2
1404.3160,2
0903.3670,3
2009.02822,1
1901.00834,2
2303.07941,2
2006.14125,3
2010.08825,4
1608.02550,2
1302.0285,3
2309.01711,1
2007.11529,3
2006.11426,2
1608.07967,1
hep-ex/0110064,3
1105.0042,2
2401.11899,4
2312.07450,1
2301.06665,4
1807.08097,4
1710.04139,3
0803.0999,1
2107.08449,3
2401.01064,4
2308.02914,2
astro-ph/0104008,3
1904.01566,2
2402.11418,3
1305.1375,1
2301.13037,4
2206.05241,4
1708.07509,2
1809.08890,1
2212.09193,4
1609.00248,3
1401.8178,3
1903.09683,2
1406.2693,3
0804.2534,3
1210.5390,2
2312.05700,4
1811.11379,2
1807.08551,3
astro-ph/9710215,3
2203.12431,4
2102.03385,3
0807.1489,3
2304.09939,2
1808.09113,1
2101.05379,4
1912.07899,3
2301.06283,4
2309.03740,4
1406.4483,1
2212.12318,2
1910.13301,4
1306.0966,2
2110.02419,4
1803.00261,2
1709.05519,2
2006.07621,3
1111.6067,2
2301.10898,2
1811.07860,2
2304.06828,4
1810.13069,4
2111.06221,3
2010.04855,4
1911.07103,4
0810.1059,2
1501.02836,3
2311.14588,2
1404.2857,3
1807.03229,2
1304.6395,3
astro-ph/0608703,3
2003.05708,2
2108.10419,1
1902.02628,4
1712.00388,3
1302.3169,2
1611.02556,2
2211.15241,4
1909.09320,4
2201.06074,1
2302.05670,3
2111.13943,1
2002.03295,2
2110.10480,4
2203.06714,1
2010.10961,4
1807.03876,1
2305.09998,4
2106.02785,1
0809.5225,1
astro-ph/0211180,3
1703.07513,2
2211.06710,4
1511.04935,2
2105.01522,3
hep-ph/0407068,3
1501.04260,1
1405.7372,3
1908.03907,2
2003.02539,4
1607.04266,3
2102.12666,4
2106.00757,1
0712.3738,3
1402.1281,2
gr-qc/9811003,3
1806.04823,4
2006.06776,4
2112.12278,1
1806.01070,2
1205.6193,2
2301.02754,2
1004.1726,2
2005.10951,1
cond-mat/0502399,3
1004.1576,2
2102.03876,1
2109.08261,1
2305.09052,4
1607.00699,4
2306.11689,4
1606.09545,1
2307.04109,1
2310.07249,1
0906.5173,1
1603.08114,2
astro-ph/9611144,3
1603.09326,4
1211.6088,3
2104.10205,4
1910.09510,1
2011.08011,2
2302.06559,4
1703.03132,1
2311.06641,4
1507.07162,2
0712.0537,3
2210.04523,4
2306.05803,2
astro-ph/0109111,3
0803.0465,1
2003.07188,3
hep-th/0602188,3
2205.04604,2
1810.05094,2
1302.2782,3
2007.14229,1
2309.06693,4
0901.2378,1
1510.04841,2
1607.01110,2
1204.0305,2
2112.06708,2
1401.5257,3
2103.16918,2
1701.08443,1
2303.11118,2
2303.17564,2
2303.10642,1
1402.0910,2
1108.5440,3
1705.08217,1
2007.06885,3
cond-mat/0601284,3
2006.11335,3
1502.00358,2
0905.0220,2
2010.13892,2
2302.11829,4
1711.03288,3
astro-ph/0001398,3
1509.06926,1
2011.04545,2
2303.13611,1
gr-qc/0605053,3
1905.06721,2
2110.15102,2
1708.02809,1
1703.00125,1
1408.6697,3
2310.08115,4
1801.05305,4
0904.4656,3
2309.14160,4
2108.10504,2
1801.00369,4
2402.02482,4
2107.05592,2
2105.08664,2
2011.00257,1
1604.08037,2
1508.00684,1
2310.14723,3
0704.2358,3
1911.12243,3
1909.00294,4
1208.2865,1
0910.1883,3
hep-th/9703144,3
2302.13656,4
2008.00747,4
1404.7549,1
